0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:40:43 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/css/css_master.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:40:43 +0800] "GET /resourceService/faces/resources/newYAWL.jpg HTTP/1.1" 200 12796
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:40:43 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/other/dot.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:40:43 +0800] "GET /resourceService/faces/resources/headbgleft.jpg HTTP/1.1" 200 338
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:40:43 +0800] "GET /resourceService/faces/resources/headbgright.jpg HTTP/1.1" 200 686
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:40:43 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/button/secondary-enabled.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:40:43 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/tabs/level1_background.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:40:43 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/tabs/level1_selected.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:40:43 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/tabs/level1_deselect.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:40:50 +0800] "POST /resourceService/faces/adminQueues.jsp HTTP/1.1" 200 16800
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:40:50 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/css/css_master.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:40:50 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/javascript/formElements.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:40:50 +0800] "GET /resourceService/faces/resources/newYAWL.jpg HTTP/1.1" 200 12796
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:40:50 +0800] "GET /resourceService/faces/resources/headbgleft.jpg HTTP/1.1" 200 338
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:40:50 +0800] "GET /resourceService/faces/resources/headbgright.jpg HTTP/1.1" 200 686
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:40:50 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/other/dot.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:40:50 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/button/secondary-enabled.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:40:50 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/tabs/level1_background.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:40:50 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/tabs/level1_selected.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:40:50 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/tabs/level1_deselect.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:40:59 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/button/secondary-roll.gif HTTP/1.1" 304 -
127.0.0.1 - - [27/Nov/2017:11:41:10 +0800] "POST /yawl/ib HTTP/1.1" 200 42
127.0.0.1 - - [27/Nov/2017:11:41:10 +0800] "POST /yawl/ib HTTP/1.1" 200 50
127.0.0.1 - - [27/Nov/2017:11:41:10 +0800] "POST /yawl/ib HTTP/1.1" 200 42
127.0.0.1 - - [27/Nov/2017:11:41:10 +0800] "POST /yawl/ib HTTP/1.1" 200 32
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:10 +0800] "POST /resourceService/faces/adminQueues.jsp HTTP/1.1" 200 19303
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:10 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/javascript/formElements.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:10 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/css/css_master.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:10 +0800] "GET /resourceService/faces/resources/newYAWL.jpg HTTP/1.1" 200 12796
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:10 +0800] "GET /resourceService/faces/resources/headbgleft.jpg HTTP/1.1" 200 338
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:10 +0800] "GET /resourceService/faces/resources/headbgright.jpg HTTP/1.1" 200 686
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:10 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/button/secondary-enabled.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:11 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/button/secondary-roll.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:11 +0800] "POST /resourceService/faces/caseMgt.jsp HTTP/1.1" 200 22547
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:11 +0800] "GET /resourceService/faces/resources/newYAWL.jpg HTTP/1.1" 200 12796
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:11 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/other/dot.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:11 +0800] "GET /resourceService/faces/resources/headbgleft.jpg HTTP/1.1" 200 338
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:11 +0800] "GET /resourceService/faces/resources/headbgright.jpg HTTP/1.1" 200 686
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:11 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/tabs/level1_background.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:11 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/tabs/level1_selected.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:11 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/tabs/level1_deselect.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:13 +0800] "POST /resourceService/faces/participantData.jsp HTTP/1.1" 200 18857
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:13 +0800] "GET /resourceService/faces/resources/newYAWL.jpg HTTP/1.1" 200 12796
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:13 +0800] "GET /resourceService/faces/resources/headbgleft.jpg HTTP/1.1" 200 338
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:13 +0800] "GET /resourceService/faces/resources/headbgright.jpg HTTP/1.1" 200 686
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:14 +0800] "POST /resourceService/faces/orgDataMgt.jsp HTTP/1.1" 200 18859
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:14 +0800] "GET /resourceService/faces/resources/newYAWL.jpg HTTP/1.1" 200 12796
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:14 +0800] "GET /resourceService/faces/resources/headbgleft.jpg HTTP/1.1" 200 338
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:14 +0800] "GET /resourceService/faces/resources/headbgright.jpg HTTP/1.1" 200 686
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:15 +0800] "POST /resourceService/faces/orgDataMgt.jsp HTTP/1.1" 200 22547
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:15 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/javascript/formElements.js HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:15 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/css/css_master.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:15 +0800] "GET /resourceService/faces/resources/newYAWL.jpg HTTP/1.1" 200 12796
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:15 +0800] "GET /resourceService/faces/resources/headbgleft.jpg HTTP/1.1" 200 338
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:15 +0800] "GET /resourceService/faces/resources/headbgright.jpg HTTP/1.1" 200 686
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:15 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/button/secondary-enabled.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:15 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/button/secondary-roll.gif HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:15 +0800] "POST /resourceService/faces/participantData.jsp HTTP/1.1" 200 16792
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:15 +0800] "GET /resourceService/faces/resources/newYAWL.jpg HTTP/1.1" 200 12796
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:16 +0800] "GET /resourceService/faces/resources/headbgleft.jpg HTTP/1.1" 200 338
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:41:16 +0800] "GET /resourceService/faces/resources/headbgright.jpg HTTP/1.1" 200 686
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:42:06 +0800] "GET /resourceService/theme/com/sun/rave/web/ui/defaulttheme-gray/images/button/secondary-roll.gif HTTP/1.1" 304 -
127.0.0.1 - - [27/Nov/2017:11:42:14 +0800] "POST /yawl/ib HTTP/1.1" 200 42
127.0.0.1 - - [27/Nov/2017:11:42:14 +0800] "POST /yawl/ia HTTP/1.1" 200 1022
0:0:0:0:0:0:0:1 - - [27/Nov/2017:11:42:14 +0800] "POST /resourceService/faces/adminQueues.jsp HTTP/1.1" 200 15553
